13:38:31.226 logback [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8092"]
13:38:31.230 logback [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8092 (http) with context path ''
13:38:31.237 logback [restartedMain] INFO  com.example.demo.DemoApplication - Started DemoApplication in 0.339 seconds (JVM running for 368.75)
13:38:31.238 logback [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
13:38:44.978 logback [restartedMain] INFO  com.example.demo.DemoApplication - Starting DemoApplication using Java 11.0.15.1 on localhost with PID 11027 (/Users/huhuijie/Documents/GitHub/springboot_apkparse/target/classes started by huhuijie in /Users/huhuijie/Documents/GitHub/springboot_apkparse)
13:38:44.981 logback [restartedMain] INFO  com.example.demo.DemoApplication - No active profile set, falling back to 1 default profile: "default"
13:38:45.167 logback [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8092 (http)
13:38:45.171 logback [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8092"]
13:38:45.171 logback [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
13:38:45.171 logback [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
13:38:45.179 logback [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
13:38:45.179 logback [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 191 ms
13:38:45.211 logback [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
13:38:45.234 logback [restartedMain] WARN  o.s.b.a.f.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
13:38:45.239 logback [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
13:38:45.244 logback [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8092"]
13:38:45.246 logback [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8092 (http) with context path ''
13:38:45.251 logback [restartedMain] INFO  com.example.demo.DemoApplication - Started DemoApplication in 0.365 seconds (JVM running for 382.765)
13:38:45.251 logback [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
13:38:47.891 logback [restartedMain] INFO  com.example.demo.DemoApplication - Starting DemoApplication using Java 11.0.15.1 on localhost with PID 11027 (/Users/huhuijie/Documents/GitHub/springboot_apkparse/target/classes started by huhuijie in /Users/huhuijie/Documents/GitHub/springboot_apkparse)
13:38:47.893 logback [restartedMain] INFO  com.example.demo.DemoApplication - No active profile set, falling back to 1 default profile: "default"
13:38:48.052 logback [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8092 (http)
13:38:48.055 logback [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8092"]
13:38:48.056 logback [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
13:38:48.056 logback [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
13:38:48.062 logback [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
13:38:48.062 logback [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 163 ms
13:38:48.097 logback [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
13:38:48.115 logback [restartedMain] WARN  o.s.b.a.f.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
13:38:48.121 logback [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
13:38:48.126 logback [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8092"]
13:38:48.128 logback [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8092 (http) with context path ''
13:38:48.132 logback [restartedMain] INFO  com.example.demo.DemoApplication - Started DemoApplication in 0.321 seconds (JVM running for 385.646)
13:38:48.133 logback [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
